time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.006588484437197558,-0.16276583281570986,11.809281375644417,6.229020182899507,0.0245365945173166,0.0,-0.06521762135964482,-0.4127090031510649,2.691793949629246,0.0017610196550576149,0.05426815655517865,0.0,413.9936664673982,415.5026318497619,414.4028955131295,414.798632434399
1.2600000000000007,-0.011044870083580625,-0.18870064159309674,11.974702814941917,6.228924975692173,0.027343263973724774,0.0,-0.08365160476572295,-0.4517687538194221,2.8219261585394495,-0.009303056089803927,0.024338087736895248,0.0,454.20079113302853,451.7952063442957,454.8256465988178,453.93870878106634
1.3200000000000007,-0.016683795526599182,-0.21702978251752053,12.148765337803448,6.228290407466783,0.02887942223801865,0.0,-0.10446732397972565,-0.4925830617747929,2.97974275259174,-0.013252271331210696,0.028018532203273223,0.0,461.82216454413253,462.11246380826316,463.8164272404149,463.5062942364888
1.3800000000000008,-0.023787722945798968,-0.24816449291622286,12.338479478434104,6.227381486501482,0.030408766576702995,0.0,-0.132528297017914,-0.5453086075077764,3.3430452931050962,-0.0192401728207034,0.019878662857444093,0.0,522.2944283099998,521.7264327339975,522.1053044688279,521.687509854625
1.4400000000000008,-0.032367982862735276,-0.282037123162273,12.541888188837062,6.225982737429064,0.03142803327976118,0.0,-0.1535844180621085,-0.5838943320960976,3.4369455337834807,-0.0330438589169107,0.010468421411690122,0.0,446.6206313059607,445.8523583264431,446.70209333406893,445.5749187548684
1.5000000000000009,-0.042421730984762346,-0.3186046613759201,12.756951727174515,6.223752711296736,0.032584432767508886,0.0,-0.18163352545008843,-0.635246935945804,3.730889329479267,-0.047045008936554236,0.03274638546675209,0.0,504.56760609216474,506.1733411747582,506.33736846942793,505.32857805264734
1.560000000000001,-0.05390472577645596,-0.35778799649113513,12.980829858098478,6.2205516060335615,0.03533472193901499,0.0,-0.20134599120933697,-0.6711258508806808,3.73167541586523,-0.07057139966813297,0.06391820207824704,0.0,417.2267467797539,419.9408801093566,420.05433789964655,418.00674589772495
1.620000000000001,-0.0667408665838941,-0.39939074864127017,13.207974809717516,6.2163388047448045,0.03900073239204804,0.0,-0.2269001522684826,-0.7160469289668646,3.8394032188552303,-0.06950708230023701,0.054769338179735796,0.0,453.5643858200522,452.8315496011862,453.28722168500326,453.36909271912884
1.680000000000001,-0.0810439989926494,-0.4435364271271192,13.438024972354118,6.212573896809033,0.04198301597677645,0.0,-0.2501432637401077,-0.7558182299210117,3.8289171644572995,-0.05183838820151191,0.0369265879165129,0.0,417.23683920457336,415.6777085511348,414.8987247530287,416.4439445130082
1.740000000000001,-0.09694730165322933,-0.49039343192939616,13.671116470046213,6.209746614388845,0.04473663103682668,0.0,-0.280212876957557,-0.8063647641866926,3.940363183697577,-0.03905248043545171,0.05955571564687884,0.0,454.48990561722354,456.30122329789185,454.75333159508983,455.7751047297208
1.8000000000000012,-0.11463643937164018,-0.5402095695237996,13.909109742318345,6.207219159726014,0.048038996038791915,0.0,-0.30974531689281626,-0.8543943066992673,3.9925079785879367,-0.04910856326104535,0.043992422120894145,0.0,438.496809907687,437.20396236426575,437.8262721866537,436.9877270347675
1.8600000000000012,-0.13416431657026195,-0.5929676977634459,14.150349387064592,6.205179537675889,0.05019812051151451,0.0,-0.3414124844429047,-0.9044281527662913,4.048560076687784,-0.014026102339440136,0.01078810351768434,0.0,440.592780801813,437.8392461979237,438.1102679755156,441.01702449278343
1.9200000000000013,-0.15559748286143907,-0.6487159493451704,14.394354895171933,6.2046508801998606,0.051246399644529816,0.0,-0.3731012888839853,-0.9539070665674998,4.084795404681453,-1.622867399243052e-05,0.02828570876955377,0.0,433.12591078050013,434.59508185124866,432.62557683007674,433.80380454863365
1.9800000000000013,-0.17906722308429782,-0.7076112054924097,14.642678274173521,6.204239320485534,0.05362484745690477,0.0,-0.40942051970095883,-1.009261697367511,4.192221075198778,-0.02630497916387947,0.055962969988354754,0.0,455.40966719707734,457.6189878200826,457.2228275593046,455.1234932727027
2.0400000000000014,-0.20471747008731497,-0.769765106862539,14.89644256533102,6.202715868007729,0.057193407290200504,0.0,-0.44591397787780407,-1.0626724776931464,4.266250594314218,-0.023622850949538865,0.06570787115046339,0.0,445.6432000351134,446.4415588349722,447.6222362601861,447.84036190614415
2.1000000000000014,-0.23258688298169455,-0.83509333045361,15.153880515551645,6.201736610554789,0.06154687899511835,0.0,-0.48345043089945544,-1.1150385141624197,4.314766131103372,-0.004701443379441903,0.08358736228237364,0.0,438.5912867240032,440.07793475434966,438.9253123853875,440.4930198188391
2.1600000000000015,-0.2627804671782609,-0.9035609413758087,15.413977011261917,6.201417323784643,0.06605134370399135,0.0,-0.5234473889724061,-1.1672403523059258,4.354899601818354,-0.0065912705600559,0.04675929037981872,0.0,439.0254113401824,435.962797947453,437.31690455067434,437.1595370223114
2.2200000000000015,-0.29569118437253394,-0.9754637094677242,15.680060566100648,6.201034736126056,0.0685607344014354,0.0,-0.5738328540160574,-1.2295214484650483,4.513868253375858,-0.005950248381553591,0.029460226187287573,0.0,474.34403330440733,473.01437672792895,475.2319128083029,475.281156844946
2.2800000000000016,-0.3316406641194844,-1.0510696146380176,15.955131326887548,6.200755045686849,0.06977077308532742,0.0,-0.6246233932063507,-1.290675171515518,4.654532822236869,-0.0022010248498461754,-0.014581358818725606,0.0,471.9998280734377,468.58825482633,470.33701212236616,470.62740887826556
2.3400000000000016,-0.3707084972380654,-1.1304182298372665,16.239423625784443,6.200325375582999,0.06888962430170498,0.0,-0.677493355721667,-1.3542647521155051,4.82114478117759,-0.01960631087614531,-0.014895537548105586,0.0,479.2457822537627,479.2220233426083,480.0464073228518,478.7238006513776
2.4000000000000017,-0.41249376754872497,-1.2130735519215046,16.527401761125663,6.199943447000223,0.06811926598922824,0.0,-0.715298575934037,-1.4010001139583181,4.7782781382176385,0.011863464534139171,-0.009015103483160333,0.0,414.4657120710204,414.98239829957055,413.69771028851454,416.4599267194158
2.4600000000000017,-0.45668237360446273,-1.2987151596065052,16.814936148861626,6.201146353608351,0.06731887147194016,0.0,-0.7575921964049369,-1.453640079523868,4.806066880400685,0.03277370544795234,-0.023814360911000736,0.0,438.7878717950635,437.55747987848815,436.71958495078405,438.46047245179494
2.520000000000002,-0.5036024414130111,-1.3877490966854866,17.107258856230278,6.203285431352576,0.06598039264879851,0.0,-0.8062306023942972,-1.5139164615436176,4.937457353801817,0.0408603496962831,-0.0194539565354163,0.0,471.03303543183387,471.37016722012174,469.0050001978501,469.63321234903526
